URL,Content
/t5/Announcements/Meta-Quest-build-v59-release-notes/ba-p/1098899,"These features and enhancements will become available starting the week of October 24, 2023 and will be pushed to Meta Quest 3, Meta Quest Pro and Meta Quest 2 headsets.  Please note that you can find the most up to date release notes on our release notes article . Suggested boundary (Quest 3 only) Suggested boundary makes it easy to jump right into your apps on Meta Quest 3. Your device will suggest a boundary for you based on the free space around you. You can edit the suggested boundary before accepting it. You can always draw your own boundary if you’d like or use a stationary boundary instead. Suggested boundary will run anytime you launch an app and a boundary isn’t available in your space. You can also access Boundary from Physical Space in Settings . Assisted Space Setup (Quest 3 only) Spaces allow games to interact with your environment, enabling virtual content to collide with or hide behind real-world objects or furniture. With assisted Space Setup, your device can run a quick 3D scan of your environment, creating a simple representation of the surfaces in your room, including walls, tables, and other furniture, so you won’t have to manually add them into your space. Assisted space setup will run automatically when you launch an app that uses mixed reality or you can access Space Setup from Physical Space in Settings . Battery Saver (Quest 3 only) We’re adding an optional setting that will let you improve battery life on your device by lowering the graphics settings. You can find Battery Saver under Power in System Settings . Activities tab in People panel You can navigate to a new Activities tab in the People panel. This tab displays relevant activities that groups members are currently engaged in, along with active calls and app invites you can use to join people and play together. Chat improvements You can now add reactions to messages, send images, and use avatar stickers to express yourself in Chat in VR and on the Meta Quest mobile app. Hand tracking improvements in mixed reality We’re making improvements to the way your hands appear while using passthrough, making it more comfortable to interact with panels and apps while in mixed reality. Swipe to dismiss notifications You can now use a swipe gesture to dismiss notifications. Avatar legs Your avatar will now have legs when you’re in Horizon Home. First Encounters shortcut  (Quest 3 only) We’ve added a shortcut to First Encounters in your Horizon Home. First Encounters is an easy way to discover what’s possible with mixed reality on Quest 3.You’ll find this available in Desert Terrace, Space Platform, Winter Lodge, and the Quest 3 Home environments. Select the spaceship to check it out! Bug report shortcut You can now report a bug by pressing the Oculus or Meta button 5 times in a row on your right Touch controller. Temporarily disabling mobile ASW feature for Link Due to ongoing issues, we’re temporarily disabling the mobile ASW feature. Parental controls updates We're updating parental controls to give their teens and preteens extra support on Meta Quest. Parents can now access supervision tools in Meta Family Center , directly in the Meta Quest app. The full suite of tools, insights and resources can now be found under Supervision in the Meta Quest mobile app. You’ll also soon be able to set daily time limits and scheduled breaks for your teen to help them manage their use of Meta Quest. These features will be rolling out gradually. YouTube Live Chat Whether you’re a casual creator or more serious streamer, having easy access to real-time feedback from your community is key to producing more engaging and social live content. With v59, we’re providing creators with early access to introducing support for YouTube Live Chat, so you can seamlessly follow and respond to the fan conversation—even while fully immersed in the latest VR games and experiences.  If you are a YouTube creator and would like to try out this new chat feature, please fill out the early access interest form . Remote Display app Remote Display app, already available on Meta Quest Pro, will become available for Quest 3 and Quest 2 over time. This app allows you to display your computer screen within VR. You can find Remote Display in your App Library. Software update controls We’re making changes to how you receive updates for Meta Quest software. Automatic updates will be on by default. You’ll be notified on your device when a software update is available, and can delay the update for up to 30 days. You can still opt-in to receive automatic updates for your device. We highly recommend you keep automatic updates on to get the latest features and security updates. You can control automatic updates by going to Software Update in your System Settings ."
/t5/Announcements/Beat-Saber-Launches-The-Rolling-Stones-Music-Pack/ba-p/1098830,"The Rolling Stones just released Hackney Diamonds, their first studio album of original material since 2005, and to celebrate, the band is partnering with Beat Saber to bring The Rolling Stones Music Pack to Meta Quest 2, 3, and Pro, as well as SteamVR and PlayStation VR. Learn more and see the full track list on the blog ."
/t5/Announcements/Who-You-Gonna-Call-Ghostbusters-Rise-of-the-Ghost-Lord-Now/ba-p/1098021,"Whether you saw the original films in theaters, grew up on the animated series, or just recently jumped on the franchise with 2021’s Afterlife, odds are that Ghostbusters holds a special place in your heart. And now you can step inside the franchise and actually become a Ghostbuster with the launch of Ghostbusters: Rise of the Ghost Lord from developer nDreams and publisher Sony Pictures Virtual Reality (SPVR). Check out our interview with Sony Pictures Entertainment Senior Vice President of Virtual Reality Jake Zim to learn more."
/t5/Announcements/Pre-Order-Arizona-Sunshine-2-Deluxe-Edition-to-Save-10-and/ba-p/1098018,"For a limited time, you can pre-order Arizona Sunshine 2 Deluxe Edition to save 10% off the purchase price and unlock exclusive cosmetics: the Biker Bark Vest, Ducky Charm, and Worker Watch. Click here for all the details."
/t5/Announcements/Nothing-But-Net-The-NBA-Returns-to-Xtadium-amp-Meta-Horizon/ba-p/1097145,Get ready to go courtside from the comfort of home. The NBA is back with 52 immersive games on Meta Quest. Visit the blog for details.
/t5/Announcements/Supernatural-Introduces-Subscription-Bundles-with-Meta-Quest-2-3/ba-p/1096589,"It’s easier than ever for people to get started on your own fitness journey: Starting today, any new purchase of Meta Quest 2 or 3 from shop.getsupernatural.com in the US and Canada qualifies you for a 12-month subscription to Supernatural at the new low rate of $49.99 USD. Check out the blog post for details."
/t5/Announcements/Meta-Avatars-Update-The-Devil-s-in-the-Details/ba-p/1096585,"Whether you’re in your Barbiecore era, channeling your inner mermaid, or taking a page out of goth icon Wednesday Addams’s playbook, Halloween is the perfect time to express yourself, reinvent your image, or take a fabulous new ’fit out for a spin. And Meta Avatars are here to help you celebrate spooky season in style. Read about the latest update on the blog ."
/t5/Announcements/Video-Goes-Volumetric-Step-Inside-Henry-Stauf-s-Mansion-in-The/ba-p/1094865,"It’s been 30 years since The 7th Guest originally launched, helping to usher in a new era of CD-ROM gaming. So it seems only fitting that Vertigo Games is releasing The 7th Guest VR in Meta Quest 3 ’s launch window. Check out the blog for our full interview with Game Director Paul van der Meer."
/t5/Announcements/What-to-Watch-October-2023-Highlights/ba-p/1094814,"From football and UFC Fight Pass to Halloween horror, Meta Quest is your ticket to world-class entertainment from the comfort of home. Check out our monthly What to Watch blog post for all the latest."
/t5/Announcements/Go-Head-to-Head-Online-Against-Rival-QBs-in-NFL-PRO-ERA-II-Out/ba-p/1094802,"t’s week seven in this year’s National Football League season, and if you’re lucky, your favorite team might already be off to a strong start. But no matter how well your team is doing right now, you can become QB1 and take direct control of their season in NFL PRO ERA II. Visit the blog to learn more."
/t5/Announcements/Haunted-Horizon-Celebrate-Spooky-Season-in-Meta-Horizon-Worlds/ba-p/1091636,"Spooky season is upon us, and Meta Horizon Worlds has you covered with two brand-new Halloween-themed worlds from NBCUniversal, movie marathons, and more. Check out our blog post for all the details."
/t5/Announcements/Best-on-Quest-3-Devs-Making-the-Most-of-Our-Most-Powerful/ba-p/1091534,"What do Red Matter 2 , Espire 2 , and The Walking Dead: Saints & Sinners have in common? They’re all part of our Best on Quest 3 program! We interviewed the devs behind these newly upgraded titles to get their thoughts on all that the new tech stack brings to the table."
/t5/Announcements/Meta-Quest-3-All-the-Games-Apps-to-Explore-on-Day-One/ba-p/1091528,Looking for games and updates to enjoy on Meta Quest 3? Look no further! We’ve got you covered with our overview of the Quest 3 launch slate .
/t5/Announcements/Shake-Your-Maracas-in-SEGA-s-Samba-de-Amigo-Virtual-Party/ba-p/1091511,"SEGA’s Samba de Amigo franchise has been entertaining people with its vibrant blend of rhythm, action, and frantic fun since it first hit arcades in December 1999. And today, it enters a new area with the launch of Samba de Amigo: Virtual Party on Meta Quest 2, 3, and Pro. Check out our interview with SEGA Producer and Director of 2nd Development Department Shun Nakamura to learn more."
/t5/Announcements/PTC-v59-Release-Thread/ba-p/1090798,"Thanks everyone for all your feedback on our previous builds, several bugs were identified in PTC v57 and the solutions for some have shipped, while others are on the way! The Public Test Channel (PTC) for Quest v59 is starting to roll out for Meta Quest Pro and Meta Quest 2 soon. If you're seeing an issue or bug after updating to PTC v59 jump on over to our Get Help board and search for any existing thread, if you don't find one, make a new thread. Please add the tag PTC v59"" to the thread and in the title. This way everyone can look for just PTC v59 issues too. It's best if you can post each bug you spot in its own thread, to keep track of individual issues separately. Share your impressions and let us know if you see any issues. Please make sure to also send in bug reports along with posting here if you notice anything going wrong. We know it's tough when you run into a problem on a PTC build and want to thank you all again for testing out PTC and sharing your feedback! This feedback is extremely helpful to our engineering teams. We appreciate your interest and persistence in testing out the core functionality of software as we develop!"
